calc_imps,J_data_uuid,imp0,offset0,ilayer0,imp1,offset1,ilayer1,i,j,Z_i,Z_j,J,D,Dx,Dy,Dz,rx,ry,rz,r,mom1,mom2,tot_mom,s00,p00,d00,f00,s01,p01,d01,f01,group1,period1,en1,group2,period2,en2
748,2,33f6ce99-d0d0-42a2-a8de-c21396547c43,47,0,3,44,1,4,0,1,47,44,1.6056800244882195e-06,3.1581150543363426e-07,-2.5119267873991884e-07,1.9029279116640418e-07,-2.068329620301452e-08,0.0,0.0,0.5822211212787,0.5822211212787,5.7145389913416e-05,0.20446381164706,0.2045209570369734,1,0,1,0,1,0,7,0,11,5,11.05,8,5,9.1
749,2,94572f19-e5a6-4111-a445-326698f6d6f9,48,0,3,39,1,4,0,1,48,39,4.463609745929297e-25,5.415030096141468e-24,-5.402717625282635e-24,-3.037589213766268e-25,2.0229612270715809e-25,0.0,0.0,0.5822211212787,0.5822211212787,-3.1636915309718e-11,-5.7598370517553e-13,-3.2212899014893527e-11,2,0,1,0,2,0,1,0,12,5,8.995,3,5,6.631
750,2,a420290a-e447-49d1-ba7b-0e9dc88b300f,48,0,3,40,1,4,0,1,48,40,-2.5088944813634832e-23,1.7015140187183126e-23,1.699294527501277e-23,-2.1509639931148235e-25,-8.417481861689531e-25,0.0,0.0,0.5822211212787,0.5822211212787,-3.1764813002155e-11,-7.6729733677894e-12,-3.9437786369944396e-11,2,0,1,0,2,0,2,0,12,5,8.995,4,5,7.808
751,2,2ce20f42-18e3-474f-aeaf-1e499390f4eb,48,0,3,29,1,4,0,1,48,29,1.423221167634465e-24,4.6890222537853405e-25,-4.496171360860387e-25,4.449793066835324e-26,-1.2543389521562522e-25,0.0,0.0,0.5822211212787,0.5822211212787,-3.1790570176327e-11,7.7449158197851e-13,-3.1016078594348493e-11,2,0,1,0,1,0,1,0,12,5,8.995,11,4,10.96
752,2,3f7f3831-0498-4e71-a395-ad038ca6e154,48,0,3,41,1,4,0,1,48,41,1.3812822302595124e-05,5.4952130895764887e-08,-4.3922899658723335e-08,1.2128513511634478e-08,-3.071505714715665e-08,0.0,0.0,0.5822211212787,0.5822211212787,-2.7860074207631e-05,1.202062821642,1.2020349615677923,2,0,1,0,1,0,4,0,12,5,8.995,5,5,8.34
753,2,c74aa14b-56e9-4ef2-a3d1-957e470e344b,48,0,3,42,1,4,0,1,48,42,1.4683273822007084e-05,1.5976012854036208e-06,1.5406422367893604e-06,-4.1527786197894405e-07,-7.934521216919753e-08,0.0,0.0,0.5822211212787,0.5822211212787,-8.6512707419217e-05,2.5718679979642,2.5717814852567806,2,0,1,0,1,0,5,0,12,5,8.995,6,5,8.71
754,2,d2682532-b8d9-4a11-bf2c-b18fe3bf0eb9,48,0,3,43,1,4,0,1,48,43,1.132870047218466e-05,1.847234806577547e-06,1.520005257732172e-06,-1.0496951140948835e-06,-7.839282307718094e-10,0.0,0.0,0.5822211212787,0.5822211212787,-9.698049735718e-05,2.2587801937691,2.258683213271743,2,0,1,0,2,0,5,0,12,5,8.995,7,5,8.94
755,2,823ded9f-39f1-473f-bde8-95f57594aa3b,48,0,3,45,1,4,0,1,48,45,-3.733298943411256e-22,2.5748982238775746e-22,-2.2959489117655147e-22,9.96011084592948e-23,6.055422175691944e-23,0.0,0.0,0.5822211212787,0.5822211212787,-3.1766589358995e-11,9.5471897054722e-10,9.229523811882252e-10,2,0,1,0,1,0,8,0,12,5,8.995,9,5,9.259
756,2,5d79f826-1229-4733-bde2-57d50e0050e1,48,0,3,48,1,4,0,1,48,48,-3.729248881992151e-24,1.0117596480624048e-23,9.907645437609772e-24,1.4780604350171171e-24,-1.4211466418999211e-24,0.0,0.0,0.5822211212787,0.5822211212787,-3.1447733306322e-11,-1.4224177391498e-11,-4.567191069782e-11,2,0,1,0,2,0,1,0,12,5,8.995,12,5,8.995
757,2,0953b38d-9331-4ed6-9b65-088a69e1ca7e,48,0,3,46,1,4,0,1,48,46,1.960142416378237e-21,1.4541450295306726e-21,-1.4259643255854057e-21,-2.8427311513322223e-22,-1.876979166037341e-23,0.0,0.0,0.5822211212787,0.5822211212787,-3.1628921703941e-11,-3.9189682610186e-09,-3.950597182722541e-09,2,0,1,0,0,0,1,0,12,5,8.995,10,5,9.402000000000001
758,2,c224591e-765f-461a-ad20-7f9d073a2739,48,0,3,44,1,4,0,1,48,44,2.125901083527847e-07,2.1245673234990172e-08,-1.6631881153494683e-08,1.3210184348072473e-08,-5.001899578629518e-10,0.0,0.0,0.5822211212787,0.5822211212787,-5.1573794905835e-06,0.19947621192907,0.1994710545495794,2,0,1,0,1,0,7,0,12,5,8.995,8,5,9.1
759,2,0bf902b0-0c9b-47a7-806c-1d2106f48566,48,0,3,47,1,4,0,1,48,47,-1.06824455055626e-24,6.478625882317851e-25,5.316914837758575e-26,4.2985593496560555e-25,-4.817912930575175e-25,0.0,0.0,0.5822211212787,0.5822211212787,-3.2099656266382e-11,-8.903988657493799e-12,-4.1003644923875794e-11,2,0,1,0,1,0,1,0,12,5,8.995,11,5,11.05
760,2,026e34a4-f21f-45ba-92b9-a0327be259b4,46,0,3,21,1,4,0,1,46,21,1.0504750795800582e-22,6.695680289851683e-24,-6.654115385821739e-24,-5.197000950272698e-25,5.336616786947988e-25,0.0,0.0,0.5822211212787,0.5822211212787,2.3187674003111e-11,6.239675442998299e-12,2.94273494461093e-11,0,0,1,0,2,0,1,0,10,5,9.402000000000001,3,4,7.042000000000001
761,2,3e7f0601-b52c-4ca0-9770-3c81a17d21cb,46,0,3,25,1,4,0,1,46,25,0.00026043245728,1.442352433712388e-05,-1.3684115642278873e-05,-3.885762764134427e-06,-2.3840891621770367e-06,0.0,0.0,0.5822211212787,0.5822211212787,-0.001699942117793,4.4322262723686,4.430526330250807,0,0,1,0,2,0,5,0,10,5,9.402000000000001,7,4,10.34
762,2,f73cf55d-a252-4c87-b03d-fd3fe516dd6b,46,0,3,24,1,4,0,1,46,24,0.0002944973501916,4.515216177083112e-05,-4.453829830286096e-05,-2.726907975348594e-06,-6.900845582872888e-06,0.0,0.0,0.5822211212787,0.5822211212787,-0.0028433990483894,3.8253098020489,3.822466403000511,0,0,1,0,1,0,5,0,10,5,9.402000000000001,6,4,9.77
763,2,b0a6bf86-29b7-4d1c-a095-45dab86b1af6,46,0,3,23,1,4,0,1,46,23,-3.125234700499078e-05,6.527984852457821e-06,-3.87940848397761e-06,5.246542098563528e-06,1.963976994822122e-07,0.0,0.0,0.5822211212787,0.5822211212787,-0.0003552629948968,2.6532441681264,2.652888905131503,0,0,1,0,2,0,3,0,10,5,9.402000000000001,5,4,9.062999999999999
764,2,3699e3c9-349c-4ad0-aedc-f9af40a0a450,46,0,3,22,1,4,0,1,46,22,0.0011401504674531,6.388720860687301e-05,-1.9169604158362e-06,6.384564856779646e-05,-1.2782195819403153e-06,0.0,0.0,0.5822211212787,0.5822211212787,0.0025924727176134,0.85038694676594,0.8529794194835534,0,0,1,0,2,0,2,0,10,5,9.402000000000001,4,4,8.17
765,2,6d518316-bcde-4d35-87e1-f4c47ee9ef57,46,0,3,28,1,4,0,1,46,28,1.2584609874943372e-07,8.36799559766392e-06,-8.177083450262667e-06,1.7694798814794002e-06,1.661250101663941e-07,0.0,0.0,0.5822211212787,0.5822211212787,0.001023183642757,0.94769060810769,0.948713791750447,0,0,1,0,2,0,8,0,10,5,9.402000000000001,10,4,11.13
766,2,a6bc3c67-08c3-492f-b1a6-f700f83d790b,46,0,3,26,1,4,0,1,46,26,0.0018032934578694,2.5877388785085492e-05,-2.1292019350183066e-05,1.4113718832024083e-05,-4.134259674532712e-06,0.0,0.0,0.5822211212787,0.5822211212787,-0.0035547940139935,3.3955198018691,3.3919650078551067,0,0,1,0,2,0,6,0,10,5,9.402000000000001,8,4,10.64
767,2,89720ad3-32f6-4c0b-a9e5-41305890a340,46,0,3,39,1,4,0,1,46,39,4.4435645120585794e-23,4.345550064506166e-24,-2.1584012318043537e-24,-3.6520364168224756e-24,9.421992867103248e-25,0.0,0.0,0.5822211212787,0.5822211212787,2.1422863483167e-11,-4.8572257327351e-13,2.093714090989349e-11,0,0,1,0,2,0,1,0,10,5,9.402000000000001,3,5,6.631
768,2,15474ca7-c137-408e-b201-9fa3cfb2734b,46,0,3,30,1,4,0,1,46,30,8.811632494560994e-23,5.098399562851613e-23,-2.951601299181923e-23,4.151717284606425e-23,2.1206475863130623e-24,0.0,0.0,0.5822211212787,0.5822211212787,1.7960744003176e-11,3.9535485996112e-11,5.7496229999288e-11,0,0,1,0,2,0,1,0,10,5,9.402000000000001,12,4,9.395
769,2,63cd3ad0-1fb5-40ac-89d6-a36ac92b8fd5,46,0,3,40,1,4,0,1,46,40,-3.712027699566643e-22,2.317261270606938e-23,-1.3119727739285244e-23,-1.846936393958672e-23,-4.8708643318831086e-24,0.0,0.0,0.5822211212787,0.5822211212787,2.2776447394790002e-11,-8.8011820054135e-12,1.39752653893765e-11,0,0,1,0,2,0,2,0,10,5,9.402000000000001,4,5,7.808
770,2,8c24d382-c556-4c20-bcb2-4886f11adab3,46,0,3,29,1,4,0,1,46,29,-5.3318603490319536e-24,9.080251412186461e-24,8.487041411938142e-25,1.2565175711604455e-24,-8.952755474299506e-24,0.0,0.0,0.5822211212787,0.5822211212787,1.0095924096731e-11,2.3181456754173e-13,1.032773866427273e-11,0,0,1,0,1,0,1,0,10,5,9.402000000000001,11,4,10.96
771,2,df74a876-e7ff-40b4-a534-88adc8eca0e0,46,0,3,41,1,4,0,1,46,41,0.0007631952299175,8.444839863458033e-05,8.434329012289805e-05,-3.612242214483488e-06,-2.166367783535529e-06,0.0,0.0,0.5822211212787,0.5822211212787,0.0014672148577963,1.2103683808408,1.2118355956985962,0,0,1,0,1,0,4,0,10,5,9.402000000000001,5,5,8.34
772,2,35ef30ca-a95d-4f2d-b275-642f3fafe660,46,0,3,42,1,4,0,1,46,42,0.0017002404054177,0.0002345880388763,-0.0002246222547233,6.699455327219481e-05,-9.387251926372204e-06,0.0,0.0,0.5822211212787,0.5822211212787,-0.0050690429636351,2.573626459814,2.568557416850365,0,0,1,0,1,0,5,0,10,5,9.402000000000001,6,5,8.71
773,2,0383ac61-cc3c-4238-8552-bc1d44d8b88d,46,0,3,43,1,4,0,1,46,43,0.0072175249345851,0.000372931330143,-0.0003280738223716,0.0001757205220045,-2.382524340278493e-05,0.0,0.0,0.5822211212787,0.5822211212787,-0.0081585001811426,2.2575961910909,2.2494376909097573,0,0,1,0,2,0,5,0,10,5,9.402000000000001,7,5,8.94
774,2,26e5c208-34ad-4f64-ada1-d59e5efb25aa,46,0,3,45,1,4,0,1,46,45,-1.139376861348405e-21,1.4660099736751928e-21,-1.133504582677873e-21,-6.277020106264187e-22,-6.858154196421594e-22,0.0,0.0,0.5822211212787,0.5822211212787,3.4221514511046e-12,9.8071328835658e-10,9.841354398076847e-10,0,0,1,0,1,0,8,0,10,5,9.402000000000001,9,5,9.259
775,2,e2a8c3e3-6bce-4eca-ba40-831824b1ac60,46,0,3,48,1,4,0,1,46,48,5.553922150609145e-24,9.765782683023537e-24,7.0729930104178e-24,-6.625563688139589e-24,-1.2021593492667666e-24,0.0,0.0,0.5822211212787,0.5822211212787,1.88951077007e-11,-1.4331646980281001e-11,4.563460720419e-12,0,0,1,0,2,0,1,0,10,5,9.402000000000001,12,5,8.995
776,2,371df804-d744-446e-9e0f-b2786eb5ee51,46,0,3,46,1,4,0,1,46,46,1.8060336407536835e-21,1.3900061450487757e-21,-5.9941796419192025e-22,5.579888830918744e-22,-1.123148963327329e-21,0.0,0.0,0.5822211212787,0.5822211212787,-2.9691804570575e-11,-2.5309612183833e-09,-2.5606530229538753e-09,0,0,1,0,0,0,1,0,10,5,9.402000000000001,10,5,9.402000000000001
777,2,bd5426a4-f781-4069-96bb-cb8e6d3cc5fa,46,0,3,44,1,4,0,1,46,44,0.0001181081921727,1.2975122558165333e-05,4.391624918685515e-06,-1.2182309750977602e-05,-8.116434588089214e-07,0.0,0.0,0.5822211212787,0.5822211212787,-0.0009165180315164,0.16928849392543,0.1683719758939135,0,0,1,0,1,0,7,0,10,5,9.402000000000001,8,5,9.1
778,2,47f59bb2-91d3-46e9-975a-d4e3515b17ad,46,0,3,47,1,4,0,1,46,47,1.0923395204113428e-23,4.711573720043421e-24,1.6834461868023137e-24,1.3947576342528584e-24,-4.1736778741582256e-24,0.0,0.0,0.5822211212787,0.5822211212787,1.2207124200359e-11,-9.392486788328798e-12,2.8146374120301997e-12,0,0,1,0,1,0,1,0,10,5,9.402000000000001,11,5,11.05
779,2,1f0670c1-172a-45c5-920b-5b7487947e89,21,0,3,27,1,4,0,1,21,27,0.0003298154819071,1.606657133018974e-05,1.5925364125680265e-05,-1.891333656630803e-06,-9.69715820158903e-07,0.0,0.0,0.5822211212787,0.5822211212787,0.0009702315233481,2.1279683760421,2.1289386075654484,2,0,1,0,2,0,7,0,3,4,7.042000000000001,9,4,10.86
780,2,ca5bff7e-6166-40c0-9487-6b2240987548,48,0,3,30,1,4,0,1,48,30,-1.1475166614179485e-23,1.2806761265673732e-22,-1.2769907267127885e-22,-8.511040657168301e-24,4.671449178100408e-24,0.0,0.0,0.5822211212787,0.5822211212787,-2.7686297698892e-11,4.4632741946771003e-11,1.6946444247878997e-11,2,0,1,0,2,0,1,0,12,5,8.995,12,4,9.395
781,2,11591801-b968-415d-b79b-5466d6603340,47,0,3,45,1,4,0,1,47,45,-3.33759512787004e-22,5.975478422807386e-22,-5.911403068387038e-22,8.681606296825276e-23,8.918108302868295e-24,0.0,0.0,0.5822211212787,0.5822211212787,-2.8276936347993e-11,7.449720840213601e-10,7.16695147673367e-10,1,0,1,0,1,0,8,0,11,5,11.05,9,5,9.259
782,2,6b9851f4-5f93-4185-b3e5-3cb080cb533f,48,0,3,27,1,4,0,1,48,27,3.877817034593437e-06,2.6206488405525306e-07,2.353068847373465e-07,-3.7789268654237443e-08,1.0899836982577412e-07,0.0,0.0,0.5822211212787,0.5822211212787,-7.2108118174263e-05,2.1276847656449,2.1276126575267256,2,0,1,0,2,0,7,0,12,5,8.995,9,4,10.86
783,2,d42a16fe-dd3e-4c33-b7a6-e8603366ce91,41,0,3,27,1,4,0,1,41,27,2.13332296385741,0.0576349589990343,-0.0564827317220753,-0.0113738628554041,-0.0014576555762234,0.0,0.0,0.5822211212787,0.5822211212787,1.1644209388278,2.127372626826,3.2917935656537995,1,0,4,0,2,0,7,0,5,5,8.34,9,4,10.86
784,2,89e77a74-7de8-411a-a908-39634c3d2909,24,0,3,27,1,4,0,1,24,27,-0.1073970021753167,0.1356258893785478,0.135276731133744,-0.0097253292964877,-7.650859878791452e-05,0.0,0.0,0.5822211212787,0.5822211212787,3.798886256824,2.1276495337501,5.9265357905741,1,0,5,0,2,0,7,0,6,4,9.77,9,4,10.86
785,2,b4a450c0-1170-42a8-bdc7-d8fdc7ed7863,30,0,3,27,1,4,0,1,30,27,1.4381889196028429e-05,2.8182439120620604e-06,-2.8093128415706654e-06,7.574003649091953e-08,2.110060495184292e-07,0.0,0.0,0.5822211212787,0.5822211212787,-0.0001623528103706,2.1277457179723,2.127583365161929,2,0,1,0,2,0,7,0,12,4,9.395,9,4,10.86
786,2,ee9c0018-f635-4749-b02f-28cea1c84258,25,0,3,27,1,4,0,1,25,27,-0.3377975378391371,0.0068302874042037,-0.0053552072418904,-0.0005129765100085,0.0042084957550897,0.0,0.0,0.5822211212787,0.5822211212787,4.4135609085094,2.1278594491144,6.5414203576238,2,0,5,0,2,0,7,0,7,4,10.34,9,4,10.86
787,2,a4a449d3-7b09-4085-bd9d-5ecb090058e2,27,0,3,27,1,4,0,1,27,27,-1.4408287241047024,0.01734557197621,0.0165000392941064,-0.0016921596407601,0.0050748562762906,0.0,0.0,0.5822211212787,0.5822211212787,2.1155912978474,2.1277876718263,4.243378969673699,2,0,7,0,2,0,7,0,9,4,10.86,9,4,10.86
788,2,e8724019-5956-4b14-8a22-924f342bc3e3,28,0,3,27,1,4,0,1,28,27,-0.3769445723604021,0.0212372326640175,-0.0180233302334368,0.0087786891937769,0.0070081548613853,0.0,0.0,0.5822211212787,0.5822211212787,0.93759776085607,2.127879377426,3.06547713828207,2,0,8,0,2,0,7,0,10,4,11.13,9,4,10.86
789,2,7fb0f86f-d923-4d70-99d1-822f9c2d4bca,39,0,3,27,1,4,0,1,39,27,2.8588345640413715e-05,2.3631208804445883e-06,2.251295487173672e-06,-6.780274521496911e-07,-2.372502879999626e-07,0.0,0.0,0.5822211212787,0.5822211212787,0.0002659741112977,2.1277596170407,2.1280255911519976,2,0,1,0,2,0,7,0,3,5,6.631,9,4,10.86
790,2,c13b5590-b07a-4251-9e1d-4a318e9c2499,40,0,3,27,1,4,0,1,40,27,0.0057820110605737,2.678227930899708e-05,2.609435238415941e-05,-1.930093557380356e-06,5.714017631772371e-06,0.0,0.0,0.5822211212787,0.5822211212787,0.0043749987204151,2.1280715197113,2.132446518431715,2,0,2,0,2,0,7,0,4,5,7.808,9,4,10.86
791,2,5016d5d1-5134-46bb-b275-ee2744aab08a,47,0,3,27,1,4,0,1,47,27,0.0001005107526362,3.0044703698180085e-05,-2.9986638523341935e-05,1.2368453406858683e-06,-1.3985506730486736e-06,0.0,0.0,0.5822211212787,0.5822211212787,0.0006450828465522,2.1283250959984,2.1289701788449524,1,0,1,0,2,0,7,0,11,5,11.05,9,4,10.86
792,2,e4530f76-41ac-4700-923f-18d2c0fa5905,46,0,3,27,1,4,0,1,46,27,0.0010290241554667,0.0003925060918864,-0.0003886376767842,-5.083125212452452e-05,-2.092778438142988e-05,0.0,0.0,0.5822211212787,0.5822211212787,-0.0021720779575496,2.1280385810709,2.1258665031133503,0,0,1,0,2,0,7,0,10,5,9.402000000000001,9,4,10.86
793,2,d974349e-f7bd-4dfd-a62f-94cddb27807b,29,0,3,27,1,4,0,1,29,27,0.0003140421464828,0.0001172337437463,-0.0001168928123946,7.707714474450834e-06,-4.517988583459136e-06,0.0,0.0,0.5822211212787,0.5822211212787,0.0011686252844285,2.1283026633856,2.1294712886700284,1,0,1,0,2,0,7,0,11,4,10.96,9,4,10.86
794,2,4789b486-7405-4f26-a98d-56c3a1f1669a,22,0,3,27,1,4,0,1,22,27,1.6294671359347188,0.0168927184574468,-0.0147164708519493,-0.0082094767841395,0.0011806411296263,0.0,0.0,0.5822211212787,0.5822211212787,0.79224618429904,2.1278495380412,2.92009572234024,2,0,2,0,2,0,7,0,4,4,8.17,9,4,10.86
795,2,35a7e1e0-458a-4306-85b5-6ca47415bd0c,42,0,3,27,1,4,0,1,42,27,0.1827674143905005,0.0590317041601973,-0.057107632525237,0.0149462666984502,-0.0002636573502501,0.0,0.0,0.5822211212787,0.5822211212787,2.5729737959369,2.1272956505759,4.7002694465128005,1,0,5,0,2,0,7,0,6,5,8.71,9,4,10.86
796,2,e944c798-2bad-42ca-bc42-472cbd538284,45,0,3,27,1,4,0,1,45,27,0.002685853226147,0.0006370833923148,-0.0006363112416796,2.923502286555472e-05,-1.1338691002403718e-05,0.0,0.0,0.5822211212787,0.5822211212787,-0.0046897098122018,2.1274655851808,2.1227758753685984,1,0,8,0,2,0,7,0,9,5,9.259,9,4,10.86
797,2,4cda0361-c57f-4f65-86dd-6b41f00f9994,23,0,3,27,1,4,0,1,23,27,1.4264634685358288,0.0803012317701813,-0.0790067036398908,0.0142847781893791,-0.0014743526874795,0.0,0.0,0.5822211212787,0.5822211212787,2.6442792178455,2.1275345102819,4.7718137281274,2,0,3,0,2,0,7,0,5,4,9.062999999999999,9,4,10.86
798,2,3527aca6-ed53-4680-8219-5e7e62b4b6c6,26,0,3,27,1,4,0,1,26,27,-1.6523139537836038,0.0774157660053477,-0.0771026594863788,0.006494243304314,0.0024910901683104,0.0,0.0,0.5822211212787,0.5822211212787,3.3843716703405,2.1277865441523,5.5121582144928,2,0,6,0,2,0,7,0,8,4,10.64,9,4,10.86
799,2,a48e40e3-e48d-4c7a-9bbd-b653623ed714,43,0,3,27,1,4,0,1,43,27,-2.1934334762365952,0.0900774153691267,0.0892407889255799,0.009464869123761,-0.0077742269064109,0.0,0.0,0.5822211212787,0.5822211212787,2.2380737507978,2.1271806532507,4.3652544040485,2,0,5,0,2,0,7,0,7,5,8.94,9,4,10.86
800,2,454c6312-f4db-44be-8da2-abf143abcd61,44,0,3,27,1,4,0,1,44,27,-0.5550545650024463,0.0364179197406589,0.0359059098310387,-0.0060448878226882,-0.0006998918870115,0.0,0.0,0.5822211212787,0.5822211212787,0.2789121416283,2.1270261621034,2.4059383037317,1,0,7,0,2,0,7,0,8,5,9.1,9,4,10.86
801,2,f015589f-cea2-4cfc-8809-d6340b91f731,30,0,3,44,2,3,0,1,30,44,7.182588224477701e-05,0.0001413391029125,-4.5945111355494434e-05,-6.205275942200389e-05,-0.0001183859949604,-0.83702978714494,0.0,0.0,0.83702978714494,0.0001321312908162,0.40104313352998,0.4011752648207962,2,0,1,0,1,0,7,0,12,4,9.395,8,5,9.1
802,2,d8a203ed-9395-4396-a92a-c9405bfb4751,39,0,3,26,2,3,0,1,39,26,0.0010862446196903,0.0003295810904608,-9.536651350923253e-05,2.097403143564425e-05,0.0003147840740821,-0.83702978714494,0.0,0.0,0.83702978714494,0.0010553081340735,3.3860111444775,3.387066452611573,2,0,1,0,2,0,6,0,3,5,6.631,8,4,10.64
803,2,0957d828-587b-488b-8e0f-bd387442ce54,39,0,3,27,2,3,0,1,39,27,0.0009329255788995,0.0007488517720837,0.0001287981742711,-6.848587444789172e-05,0.0007345064273772,-0.83702978714494,0.0,0.0,0.83702978714494,0.0009969519266506,2.1177085588006,2.1187055107272506,2,0,1,0,2,0,7,0,3,5,6.631,9,4,10.86
804,2,e7ebbae3-ae95-41c7-9237-dfadf248e1a7,40,0,3,21,2,3,0,1,40,21,-3.1760586920351885e-22,3.007373817740678e-22,-1.6982974490227412e-23,-2.5227607101561202e-23,2.9919578742641907e-22,-0.83702978714494,0.0,0.0,0.83702978714494,-1.5415668741525e-11,-2.7105095945501002e-11,-4.2520764687026e-11,2,0,2,0,2,0,1,0,4,5,7.808,3,4,7.042000000000001
805,2,fc508830-0063-47ec-9cc6-840660ea455b,40,0,3,39,2,3,0,1,40,39,-1.8982260454407504e-22,1.7713711550376894e-22,-1.858791334772708e-23,-1.3043196655379362e-23,1.7567561637114605e-22,-0.83702978714494,0.0,0.0,0.83702978714494,-1.6139534153581e-11,-2.4584778657299e-11,-4.072431281088e-11,2,0,2,0,2,0,1,0,4,5,7.808,3,5,6.631
806,2,62dafa57-1ed5-4438-90f1-2f673a1b897b,40,0,3,42,2,3,0,1,40,42,0.0014493643837567,0.0008472024157902,-0.0007175557654438,0.0004503964495757,-2.9487300078728746e-06,-0.83702978714494,0.0,0.0,0.83702978714494,-0.0001756012019649,2.5782373620446,2.5780617608426355,2,0,2,0,1,0,5,0,4,5,7.808,6,5,8.71
807,2,c0b2144e-a26b-40c0-b568-67c97a62fc02,40,0,3,40,2,3,0,1,40,40,-3.5421472622970057e-22,2.752161465675001e-22,4.556502000833462e-23,1.3205208551626523e-23,2.7109662253560413e-22,-0.83702978714494,0.0,0.0,0.83702978714494,-1.4228174194386e-11,-1.5247136886387e-11,-2.9475311080772997e-11,2,0,2,0,2,0,2,0,4,5,7.808,4,5,7.808
808,2,5d3cffd4-d10f-4f7f-809e-f2ae5b080fe3,40,0,3,25,2,3,0,1,40,25,0.0033458025676431,0.0032053200782944,0.0024742774451453,0.000986702886027,-0.0017828194926769,-0.83702978714494,0.0,0.0,0.83702978714494,0.0030604399485097,4.4142796525263,4.41734009247481,2,0,2,0,2,0,5,0,4,5,7.808,7,4,10.34
809,2,9208d113-09b4-48a0-a82b-5d08c4f4d444,40,0,3,30,2,3,0,1,40,30,-3.919261051071821e-22,8.218415369698352e-22,-7.339001074933141e-23,2.4715576230084673e-22,7.80353411841482e-22,-0.83702978714494,0.0,0.0,0.83702978714494,-1.6399548385948002e-11,-4.4363623885602e-11,-6.076317227155e-11,2,0,2,0,2,0,1,0,4,5,7.808,12,4,9.395
810,2,69786393-2a3f-4d42-97ca-1ac1f80755b7,42,0,3,21,2,3,0,1,42,21,0.0003855465606254,0.000401689423234,7.5732424070545e-05,-0.0002231199920518,-0.0003253251632279,-0.83702978714494,0.0,0.0,0.83702978714494,2.5757859196095,-0.0003073052484379,2.575478614361062,1,0,5,0,2,0,1,0,6,5,8.71,3,4,7.042000000000001
811,2,8b2d6284-68cc-4e01-a7ee-067348d6f4b4,40,0,3,48,2,3,0,1,40,48,-9.236385516631372e-23,1.2744882295239293e-22,-3.695122369107405e-23,-7.011437766331906e-24,1.2177294149412446e-22,-0.83702978714494,0.0,0.0,0.83702978714494,-1.6253665080512e-11,-2.9202418261320004e-11,-4.5456083341832e-11,2,0,2,0,2,0,1,0,4,5,7.808,12,5,8.995
812,2,2c16562e-7324-40bd-9ec8-ac50f7ed332d,40,0,3,24,2,3,0,1,40,24,0.0003190938115772,0.0015914664444277,-0.0013336241655112,-0.0008191113378757,-0.0002885630694796,-0.83702978714494,0.0,0.0,0.83702978714494,-0.0009933870030673,3.8024787890513,3.801485402048233,2,0,2,0,1,0,5,0,4,5,7.808,6,4,9.77
813,2,29f6bf52-a901-4e1e-9988-3bd7308c61c5,40,0,3,45,2,3,0,1,40,45,-1.4300913728027012e-22,9.239710219693686e-22,-6.886465090815284e-22,3.8360422541814597e-22,4.82012689885119e-22,-0.83702978714494,0.0,0.0,0.83702978714494,-1.4936052394887e-11,3.9944936247593e-11,2.5008883852705998e-11,2,0,2,0,1,0,8,0,4,5,7.808,9,5,9.259
814,2,9b8adb64-3a0c-4aa3-9752-31b572c07a4d,42,0,3,24,2,3,0,1,42,24,2.189920140953883,4.0347355167297545,1.0136540840050956,-1.7112681595385948,-3.510435496357924,-0.83702978714494,0.0,0.0,0.83702978714494,2.5733182596806,3.8002870083359,6.3736052680165,1,0,5,0,1,0,5,0,6,5,8.71,6,4,9.77
815,2,1c0390ff-7b94-4606-8df8-3a45fdefac63,40,0,3,23,2,3,0,1,40,23,0.0021502918351492,0.0044207138627248,0.0004018311921221,-0.003325638001684,-0.0028846792942856,-0.83702978714494,0.0,0.0,0.83702978714494,-0.002044707266593,2.6486479368577,2.646603229591107,2,0,2,0,2,0,3,0,4,5,7.808,5,4,9.062999999999999
816,2,659506dc-f22a-47e4-83af-d2b959735300,40,0,3,29,2,3,0,1,40,29,-1.4149427894765331e-22,2.7448393267838216e-22,-6.347067147464218e-23,7.134911514357728e-23,2.5733675782790383e-22,-0.83702978714494,0.0,0.0,0.83702978714494,-1.7662982187971e-11,-2.7030822025154e-11,-4.4693804213125e-11,2,0,2,0,1,0,1,0,4,5,7.808,11,4,10.96
817,2,f931d43c-25bc-4949-8e3c-bfcc2eae63da,41,0,3,21,2,3,0,1,41,21,0.0011093435844856,0.0012302506767523,-7.801012412099372e-05,-0.0009025796076993,-0.000832334788381,-0.83702978714494,0.0,0.0,0.83702978714494,1.1621789432351,-0.0009134185566617,1.1612655246784382,1,0,4,0,2,0,1,0,5,5,8.34,3,4,7.042000000000001
818,2,8379bb92-862b-4304-8641-f1ec54ef266e,41,0,3,39,2,3,0,1,41,39,0.0005431795652443,0.000495818930129,1.801409607210502e-06,-0.0003315104571206,-0.000368692260859,-0.83702978714494,0.0,0.0,0.83702978714494,1.1594071795703,-0.0005083276670827,1.1588988519032173,1,0,4,0,2,0,1,0,5,5,8.34,3,5,6.631
