   PK  Created    Process label                Process State     Process status
-----  ---------  ---------------------------  ----------------  -----------------------------------------
53579  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53582  12h ago    create_out_dict_node         ⏹ Finished [0]
53585  12h ago    KkrimpCalculation            ⏹ Finished [0]
53590  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53593  12h ago    KkrimpCalculation            ⏹ Finished [0]
53595  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53598  12h ago    KkrimpCalculation            ⏹ Finished [0]
53601  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53604  12h ago    KkrimpCalculation            ⏹ Finished [0]
53607  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53610  12h ago    KkrimpCalculation            ⏹ Finished [0]
53614  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53617  12h ago    KkrimpCalculation            ⏹ Finished [0]
53624  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53627  12h ago    KkrimpCalculation            ⏹ Finished [0]
53631  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53634  12h ago    KkrimpCalculation            ⏹ Finished [0]
53640  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53643  12h ago    create_out_dict_node         ⏹ Finished [0]
53646  12h ago    KkrimpCalculation            ⏹ Finished [0]
53648  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53651  12h ago    create_out_dict_node         ⏹ Finished [0]
53654  12h ago    parse_Jij                    ⏹ Finished [0]
53658  12h ago    create_out_dict_node         ⏹ Finished [0]
53660  12h ago    KkrimpCalculation            ⏹ Finished [0]
53664  12h ago    combine_imps_wc              ⏹ Finished [0]
53665  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53670  12h ago    combine_potentials_cf        ⏹ Finished [0]
53672  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53675  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53677  12h ago    KkrimpCalculation            ⏹ Finished [0]
53681  12h ago    parse_Jij                    ⏹ Finished [0]
53685  12h ago    create_out_dict_node         ⏹ Finished [0]
53688  12h ago    combine_imps_wc              ⏹ Finished [0]
53690  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53695  12h ago    combine_potentials_cf        ⏹ Finished [0]
53697  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53700  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53702  12h ago    KkrimpCalculation            ⏹ Finished [0]
53704  12h ago    parse_Jij                    ⏹ Finished [0]
53708  12h ago    create_out_dict_node         ⏹ Finished [0]
53712  12h ago    parse_Jij                    ⏹ Finished [0]
53716  12h ago    create_out_dict_node         ⏹ Finished [0]
53719  12h ago    parse_Jij                    ⏹ Finished [0]
53723  12h ago    create_out_dict_node         ⏹ Finished [0]
53728  12h ago    combine_imps_wc              ⏹ Finished [0]
53729  12h ago    combine_imps_wc              ⏹ Finished [0]
53730  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53731  12h ago    combine_imps_wc              ⏹ Finished [0]
53736  12h ago    combine_potentials_cf        ⏹ Finished [0]
53738  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53741  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53743  12h ago    KkrimpCalculation            ⏹ Finished [0]
53745  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53750  12h ago    combine_potentials_cf        ⏹ Finished [0]
53752  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53755  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53757  12h ago    KkrimpCalculation            ⏹ Finished [0]
53759  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53762  12h ago    create_out_dict_node         ⏹ Finished [0]
53765  12h ago    KkrimpCalculation            ⏹ Finished [0]
53767  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53770  12h ago    create_out_dict_node         ⏹ Finished [0]
53771  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53777  12h ago    combine_potentials_cf        ⏹ Finished [0]
53779  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53782  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53784  12h ago    KkrimpCalculation            ⏹ Finished [0]
53786  12h ago    KkrimpCalculation            ⏹ Finished [0]
53789  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53792  12h ago    create_out_dict_node         ⏹ Finished [0]
53795  12h ago    KkrimpCalculation            ⏹ Finished [0]
53803  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53806  12h ago    create_out_dict_node         ⏹ Finished [0]
53809  12h ago    KkrimpCalculation            ⏹ Finished [0]
53813  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53816  12h ago    KkrimpCalculation            ⏹ Finished [0]
53820  12h ago    parse_Jij                    ⏹ Finished [0]
53824  12h ago    create_out_dict_node         ⏹ Finished [0]
53826  12h ago    combine_imps_wc              ⏹ Finished [0]
53827  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53832  12h ago    combine_potentials_cf        ⏹ Finished [0]
53834  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53837  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53839  12h ago    KkrimpCalculation            ⏹ Finished [0]
53842  12h ago    parse_Jij                    ⏹ Finished [0]
53846  12h ago    create_out_dict_node         ⏹ Finished [0]
53849  12h ago    combine_imps_wc              ⏹ Finished [0]
53850  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53855  12h ago    combine_potentials_cf        ⏹ Finished [0]
53857  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53860  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53862  12h ago    KkrimpCalculation            ⏹ Finished [0]
53866  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53869  12h ago    create_out_dict_node         ⏹ Finished [0]
53872  12h ago    KkrimpCalculation            ⏹ Finished [0]
53876  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53879  12h ago    create_out_dict_node         ⏹ Finished [0]
53882  12h ago    KkrimpCalculation            ⏹ Finished [0]
53886  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53889  12h ago    KkrimpCalculation            ⏹ Finished [0]
53895  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53898  12h ago    KkrimpCalculation            ⏹ Finished [0]
53899  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53902  12h ago    KkrimpCalculation            ⏹ Finished [0]
53907  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53910  12h ago    KkrimpCalculation            ⏹ Finished [0]
53913  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53916  12h ago    KkrimpCalculation            ⏹ Finished [0]
53921  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
53924  12h ago    KkrimpCalculation            ⏹ Finished [0]
53928  12h ago    parse_Jij                    ⏹ Finished [0]
53932  12h ago    create_out_dict_node         ⏹ Finished [0]
53937  12h ago    parse_Jij                    ⏹ Finished [0]
53942  12h ago    create_out_dict_node         ⏹ Finished [0]
53944  12h ago    parse_Jij                    ⏹ Finished [0]
53948  12h ago    create_out_dict_node         ⏹ Finished [0]
53950  12h ago    combine_imps_wc              ⏹ Finished [0]
53951  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53956  12h ago    combine_potentials_cf        ⏹ Finished [0]
53958  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53961  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53963  12h ago    KkrimpCalculation            ⏹ Finished [0]
53967  12h ago    parse_Jij                    ⏹ Finished [0]
53971  12h ago    create_out_dict_node         ⏹ Finished [0]
53973  12h ago    combine_imps_wc              ⏹ Finished [0]
53974  12h ago    combine_imps_wc              ⏹ Finished [0]
53975  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53980  12h ago    combine_potentials_cf        ⏹ Finished [0]
53981  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
53986  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53988  12h ago    combine_potentials_cf        ⏹ Finished [0]
53991  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
53993  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
53995  12h ago    KkrimpCalculation            ⏹ Finished [0]
53998  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
54000  12h ago    KkrimpCalculation            ⏹ Finished [0]
54003  12h ago    combine_imps_wc              ⏹ Finished [0]
54004  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54009  12h ago    combine_potentials_cf        ⏹ Finished [0]
54011  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54014  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
54016  12h ago    KkrimpCalculation            ⏹ Finished [0]
54020  12h ago    parse_Jij                    ⏹ Finished [0]
54024  12h ago    create_out_dict_node         ⏹ Finished [0]
54026  12h ago    combine_imps_wc              ⏹ Finished [0]
54027  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54032  12h ago    combine_potentials_cf        ⏹ Finished [0]
54034  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54037  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
54039  12h ago    KkrimpCalculation            ⏹ Finished [0]
54043  12h ago    parse_Jij                    ⏹ Finished [0]
54047  12h ago    create_out_dict_node         ⏹ Finished [0]
54049  12h ago    combine_imps_wc              ⏹ Finished [0]
54050  12h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54055  12h ago    combine_potentials_cf        ⏹ Finished [0]
54057  12h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54060  12h ago    kick_out_corestates_wf       ⏹ Finished [0]
54062  12h ago    KkrimpCalculation            ⏹ Finished [0]
54067  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54070  12h ago    KkrimpCalculation            ⏹ Finished [0]
54072  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54075  12h ago    KkrimpCalculation            ⏹ Finished [0]
54083  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54086  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54090  12h ago    create_out_dict_node         ⏹ Finished [0]
54091  12h ago    KkrimpCalculation            ⏹ Finished [0]
54094  12h ago    KkrimpCalculation            ⏹ Finished [0]
54095  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54098  12h ago    KkrimpCalculation            ⏹ Finished [0]
54104  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54107  12h ago    KkrimpCalculation            ⏹ Finished [0]
54111  12h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54114  12h ago    KkrimpCalculation            ⏹ Finished [0]
54118  11h ago    parse_Jij                    ⏹ Finished [0]
54122  11h ago    create_out_dict_node         ⏹ Finished [0]
54124  11h ago    combine_imps_wc              ⏹ Finished [0]
54125  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54130  11h ago    combine_potentials_cf        ⏹ Finished [0]
54132  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54135  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54137  11h ago    KkrimpCalculation            ⏹ Finished [0]
54141  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54144  11h ago    create_out_dict_node         ⏹ Finished [0]
54147  11h ago    KkrimpCalculation            ⏹ Finished [0]
54151  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54154  11h ago    KkrimpCalculation            ⏹ Finished [0]
54158  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54161  11h ago    create_out_dict_node         ⏹ Finished [0]
54164  11h ago    KkrimpCalculation            ⏹ Finished [0]
54168  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54171  11h ago    create_out_dict_node         ⏹ Finished [0]
54174  11h ago    KkrimpCalculation            ⏹ Finished [0]
54178  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54181  11h ago    create_out_dict_node         ⏹ Finished [0]
54184  11h ago    KkrimpCalculation            ⏹ Finished [0]
54187  11h ago    parse_Jij                    ⏹ Finished [0]
54191  11h ago    create_out_dict_node         ⏹ Finished [0]
54196  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54199  11h ago    create_out_dict_node         ⏹ Finished [0]
54202  11h ago    KkrimpCalculation            ⏹ Finished [0]
54203  11h ago    combine_imps_wc              ⏹ Finished [0]
54204  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54209  11h ago    combine_potentials_cf        ⏹ Finished [0]
54211  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54214  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54216  11h ago    KkrimpCalculation            ⏹ Finished [0]
54221  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54224  11h ago    create_out_dict_node         ⏹ Finished [0]
54227  11h ago    KkrimpCalculation            ⏹ Finished [0]
54231  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54234  11h ago    create_out_dict_node         ⏹ Finished [0]
54237  11h ago    KkrimpCalculation            ⏹ Finished [0]
54241  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54244  11h ago    create_out_dict_node         ⏹ Finished [0]
54247  11h ago    KkrimpCalculation            ⏹ Finished [0]
54251  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54254  11h ago    create_out_dict_node         ⏹ Finished [0]
54257  11h ago    KkrimpCalculation            ⏹ Finished [0]
54263  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54266  11h ago    create_out_dict_node         ⏹ Finished [0]
54269  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54272  11h ago    create_out_dict_node         ⏹ Finished [0]
54275  11h ago    KkrimpCalculation            ⏹ Finished [0]
54277  11h ago    parse_Jij                    ⏹ Finished [0]
54281  11h ago    create_out_dict_node         ⏹ Finished [0]
54283  11h ago    KkrimpCalculation            ⏹ Finished [0]
54285  11h ago    combine_imps_wc              ⏹ Finished [0]
54286  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54291  11h ago    combine_potentials_cf        ⏹ Finished [0]
54293  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54296  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54298  11h ago    KkrimpCalculation            ⏹ Finished [0]
54304  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54307  11h ago    create_out_dict_node         ⏹ Finished [0]
54310  11h ago    KkrimpCalculation            ⏹ Finished [0]
54314  11h ago    parse_Jij                    ⏹ Finished [0]
54318  11h ago    create_out_dict_node         ⏹ Finished [0]
54322  11h ago    parse_Jij                    ⏹ Finished [0]
54326  11h ago    create_out_dict_node         ⏹ Finished [0]
54328  11h ago    combine_imps_wc              ⏹ Finished [0]
54329  11h ago    combine_imps_wc              ⏹ Finished [0]
54330  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54335  11h ago    combine_potentials_cf        ⏹ Finished [0]
54336  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54341  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54343  11h ago    combine_potentials_cf        ⏹ Finished [0]
54346  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54348  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54353  11h ago    KkrimpCalculation            ⏹ Finished [0]
54352  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54355  11h ago    KkrimpCalculation            ⏹ Finished [0]
54360  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54363  11h ago    KkrimpCalculation            ⏹ Finished [0]
54368  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54371  11h ago    create_out_dict_node         ⏹ Finished [0]
54376  11h ago    KkrimpCalculation            ⏹ Finished [0]
54377  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54381  11h ago    create_out_dict_node         ⏹ Finished [0]
54383  11h ago    parse_Jij                    ⏹ Finished [0]
54387  11h ago    create_out_dict_node         ⏹ Finished [0]
54390  11h ago    KkrimpCalculation            ⏹ Finished [0]
54391  11h ago    combine_imps_wc              ⏹ Finished [0]
54392  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54397  11h ago    combine_potentials_cf        ⏹ Finished [0]
54399  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54402  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54404  11h ago    KkrimpCalculation            ⏹ Finished [0]
54410  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54413  11h ago    create_out_dict_node         ⏹ Finished [0]
54416  11h ago    KkrimpCalculation            ⏹ Finished [0]
54422  11h ago    parse_Jij                    ⏹ Finished [0]
54426  11h ago    create_out_dict_node         ⏹ Finished [0]
54428  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54431  11h ago    create_out_dict_node         ⏹ Finished [0]
54435  11h ago    KkrimpCalculation            ⏹ Finished [0]
54437  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54440  11h ago    create_out_dict_node         ⏹ Finished [0]
54442  11h ago    combine_imps_wc              ⏹ Finished [0]
54444  11h ago    KkrimpCalculation            ⏹ Finished [0]
54445  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54450  11h ago    combine_potentials_cf        ⏹ Finished [0]
54452  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54455  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54457  11h ago    KkrimpCalculation            ⏹ Finished [0]
54461  11h ago    parse_Jij                    ⏹ Finished [0]
54465  11h ago    create_out_dict_node         ⏹ Finished [0]
54469  11h ago    combine_imps_wc              ⏹ Finished [0]
54470  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54475  11h ago    combine_potentials_cf        ⏹ Finished [0]
54477  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54480  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54482  11h ago    KkrimpCalculation            ⏹ Finished [0]
54486  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54489  11h ago    KkrimpCalculation            ⏹ Finished [0]
54495  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54498  11h ago    KkrimpCalculation            ⏹ Finished [0]
54501  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54504  11h ago    create_out_dict_node         ⏹ Finished [0]
54507  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54510  11h ago    KkrimpCalculation            ⏹ Finished [0]
54512  11h ago    KkrimpCalculation            ⏹ Finished [0]
54517  11h ago    parse_Jij                    ⏹ Finished [0]
54521  11h ago    create_out_dict_node         ⏹ Finished [0]
54523  11h ago    combine_imps_wc              ⏹ Finished [0]
54524  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54529  11h ago    combine_potentials_cf        ⏹ Finished [0]
54531  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54534  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54536  11h ago    KkrimpCalculation            ⏹ Finished [0]
54540  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54543  11h ago    create_out_dict_node         ⏹ Finished [0]
54546  11h ago    KkrimpCalculation            ⏹ Finished [0]
54550  11h ago    parse_Jij                    ⏹ Finished [0]
54554  11h ago    create_out_dict_node         ⏹ Finished [0]
54556  11h ago    combine_imps_wc              ⏹ Finished [999]
54557  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54562  11h ago    combine_potentials_cf        ⏹ Finished [0]
54564  11h ago    kkr_imp_sub_wc               ⏹ Finished [127]
54567  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54569  11h ago    KkrimpCalculation            ⏹ Finished [0]
54573  11h ago    parse_Jij                    ⏹ Finished [0]
54577  11h ago    create_out_dict_node         ⏹ Finished [0]
54581  11h ago    parse_Jij                    ⏹ Finished [0]
54585  11h ago    create_out_dict_node         ⏹ Finished [0]
54587  11h ago    combine_imps_wc              ⏹ Finished [0]
54588  11h ago    combine_imps_wc              ⏹ Finished [0]
54589  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54593  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54595  11h ago    combine_potentials_cf        ⏹ Finished [0]
54600  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54602  11h ago    combine_potentials_cf        ⏹ Finished [0]
54604  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54607  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54611  11h ago    KkrimpCalculation            ⏹ Finished [0]
54613  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54615  11h ago    KkrimpCalculation            ⏹ Finished [0]
54617  11h ago    parse_Jij                    ⏹ Finished [0]
54621  11h ago    create_out_dict_node         ⏹ Finished [0]
54626  11h ago    combine_imps_wc              ⏹ Finished [0]
54627  11h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54630  11h ago    KkrimpCalculation            ⏹ Finished [0]
54631  11h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54636  11h ago    combine_potentials_cf        ⏹ Finished [0]
54638  11h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54641  11h ago    kick_out_corestates_wf       ⏹ Finished [0]
54643  11h ago    KkrimpCalculation            ⏹ Finished [0]
54649  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54652  10h ago    create_out_dict_node         ⏹ Finished [0]
54655  10h ago    KkrimpCalculation            ⏹ Finished [0]
54660  10h ago    parse_Jij                    ⏹ Finished [0]
54664  10h ago    create_out_dict_node         ⏹ Finished [0]
54667  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54670  10h ago    create_out_dict_node         ⏹ Finished [0]
54673  10h ago    KkrimpCalculation            ⏹ Finished [0]
54674  10h ago    combine_imps_wc              ⏹ Finished [0]
54676  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54681  10h ago    combine_potentials_cf        ⏹ Finished [0]
54683  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54686  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
54688  10h ago    KkrimpCalculation            ⏹ Finished [0]
54691  10h ago    parse_Jij                    ⏹ Finished [0]
54695  10h ago    create_out_dict_node         ⏹ Finished [0]
54700  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54703  10h ago    KkrimpCalculation            ⏹ Finished [0]
54704  10h ago    combine_imps_wc              ⏹ Finished [0]
54705  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54710  10h ago    combine_potentials_cf        ⏹ Finished [0]
54713  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54716  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
54718  10h ago    KkrimpCalculation            ⏹ Finished [0]
54721  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54724  10h ago    create_out_dict_node         ⏹ Finished [0]
54727  10h ago    KkrimpCalculation            ⏹ Finished [0]
54732  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54735  10h ago    KkrimpCalculation            ⏹ Finished [0]
54739  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54742  10h ago    KkrimpCalculation            ⏹ Finished [0]
54748  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54749  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54753  10h ago    KkrimpCalculation            ⏹ Finished [0]
54755  10h ago    create_out_dict_node         ⏹ Finished [0]
54758  10h ago    KkrimpCalculation            ⏹ Finished [0]
54763  10h ago    parse_Jij                    ⏹ Finished [0]
54767  10h ago    create_out_dict_node         ⏹ Finished [0]
54772  10h ago    parse_Jij                    ⏹ Finished [0]
54776  10h ago    create_out_dict_node         ⏹ Finished [0]
54778  10h ago    combine_imps_wc              ⏹ Finished [0]
54779  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54784  10h ago    combine_potentials_cf        ⏹ Finished [0]
54786  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54790  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
54792  10h ago    KkrimpCalculation            ⏹ Finished [0]
54793  10h ago    parse_Jij                    ⏹ Finished [0]
54797  10h ago    create_out_dict_node         ⏹ Finished [0]
54801  10h ago    parse_Jij                    ⏹ Finished [0]
54805  10h ago    create_out_dict_node         ⏹ Finished [0]
54808  10h ago    combine_imps_wc              ⏹ Finished [0]
54809  10h ago    combine_imps_wc              ⏹ Finished [0]
54810  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54811  10h ago    combine_imps_wc              ⏹ Finished [0]
54817  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54816  10h ago    combine_potentials_cf        ⏹ Finished [0]
54822  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54823  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54825  10h ago    combine_potentials_cf        ⏹ Finished [0]
54832  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
54835  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54834  10h ago    combine_potentials_cf        ⏹ Finished [0]
54839  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54840  10h ago    KkrimpCalculation            ⏹ Finished [0]
54842  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
54845  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
54847  10h ago    KkrimpCalculation            ⏹ Finished [0]
54849  10h ago    KkrimpCalculation            ⏹ Finished [0]
54855  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54858  10h ago    KkrimpCalculation            ⏹ Finished [0]
54862  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54865  10h ago    create_out_dict_node         ⏹ Finished [0]
54868  10h ago    KkrimpCalculation            ⏹ Finished [0]
54872  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54876  10h ago    KkrimpCalculation            ⏹ Finished [0]
54880  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54884  10h ago    KkrimpCalculation            ⏹ Finished [0]
54886  10h ago    parse_Jij                    ⏹ Finished [0]
54890  10h ago    create_out_dict_node         ⏹ Finished [0]
54892  10h ago    combine_imps_wc              ⏹ Finished [0]
54895  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54898  10h ago    create_out_dict_node         ⏹ Finished [0]
54899  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54905  10h ago    combine_potentials_cf        ⏹ Finished [0]
54908  10h ago    KkrimpCalculation            ⏹ Finished [0]
54909  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54912  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
54914  10h ago    KkrimpCalculation            ⏹ Finished [0]
54919  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54923  10h ago    KkrimpCalculation            ⏹ Finished [0]
54926  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54929  10h ago    create_out_dict_node         ⏹ Finished [0]
54932  10h ago    KkrimpCalculation            ⏹ Finished [0]
54936  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54939  10h ago    create_out_dict_node         ⏹ Finished [0]
54942  10h ago    KkrimpCalculation            ⏹ Finished [0]
54947  10h ago    parse_Jij                    ⏹ Finished [0]
54951  10h ago    create_out_dict_node         ⏹ Finished [0]
54954  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
54957  10h ago    KkrimpCalculation            ⏹ Finished [0]
54960  10h ago    combine_imps_wc              ⏹ Finished [0]
54962  10h ago    parse_Jij                    ⏹ Finished [0]
54965  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54967  10h ago    create_out_dict_node         ⏹ Finished [0]
54973  10h ago    combine_potentials_cf        ⏹ Finished [0]
54975  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54978  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
